ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
1624	"ENSMUSG00000094734.2"	"Olfr799"	chr10	+	129638678	129638745	129642129	129642243	129637483	129637774	129647104	129648326
1625	"ENSMUSG00000078427.3"	"Sarnp"	chr10	+	128851156	128851182	128853182	128853251	128848760	128848789	128872420	128872510
1626	"ENSMUSG00000044712.15"	"Slc38a6"	chr12	+	73293698	73293799	73310144	73310197	73292159	73292233	73318976	73319016
1627	"ENSMUSG00000004892.13"	"Bcan"	chr3	-	87990674	87990782	87993054	87993642	87990139	87990298	87994111	87994333
1628	"ENSMUSG00000025373.14"	"Rnf41"	chr10	+	128428590	128428703	128435312	128435584	128415118	128415301	128436467	128436603
1629	"ENSMUSG00000025373.14"	"Rnf41"	chr10	+	128432196	128432317	128435312	128435584	128428590	128428703	128436467	128436603
1630	"ENSMUSG00000044005.13"	"Gls2"	chr10	+	128199636	128199758	128200172	128200302	128199181	128199281	128200885	128200965
1631	"ENSMUSG00000044005.13"	"Gls2"	chr10	+	128199636	128199758	128200172	128200302	128199181	128199281	128201205	128201369
1632	"ENSMUSG00000044005.13"	"Gls2"	chr10	+	128199636	128199758	128200885	128200965	128199181	128199281	128201205	128201369
1633	"ENSMUSG00000044005.13"	"Gls2"	chr10	+	128200172	128200302	128200885	128200965	128199181	128199281	128201205	128201369
1634	"ENSMUSG00000044005.13"	"Gls2"	chr10	+	128200172	128200302	128200885	128200965	128199636	128199758	128201205	128201369
1635	"ENSMUSG00000040249.15"	"Lrp1"	chr10	-	127541638	127541815	127542184	127542301	127541233	127541374	127542566	127542673
1636	"ENSMUSG00000025404.15"	"R3hdm2"	chr10	+	127400125	127400193	127444275	127444475	127390310	127390427	127451991	127452033
1637	"ENSMUSG00000025404.15"	"R3hdm2"	chr10	+	127444275	127444475	127451991	127452033	127400125	127400193	127452691	127452778
1638	"ENSMUSG00000025404.15"	"R3hdm2"	chr10	+	127444275	127444475	127451991	127452033	127420866	127421366	127452691	127452778
1639	"ENSMUSG00000025404.15"	"R3hdm2"	chr10	+	127444275	127444475	127451991	127452033	127421231	127421348	127452691	127452779
1640	"ENSMUSG00000025404.15"	"R3hdm2"	chr10	+	127451991	127452033	127452691	127452778	127444275	127444475	127454629	127454756
1641	"ENSMUSG00000025404.15"	"R3hdm2"	chr10	+	127452691	127452778	127454629	127454756	127451991	127452033	127457649	127457728
1642	"ENSMUSG00000025404.15"	"R3hdm2"	chr10	+	127471767	127472000	127481692	127481794	127464981	127465013	127482498	127482607
1643	"ENSMUSG00000025404.15"	"R3hdm2"	chr10	+	127471767	127472000	127481692	127481755	127464981	127465013	127483975	127484218
1644	"ENSMUSG00000025404.15"	"R3hdm2"	chr10	+	127471767	127472000	127481692	127481794	127464981	127465013	127483975	127484218
1645	"ENSMUSG00000053332.13"	"Gas5"	chr1	+	161036207	161036244	161036548	161036579	161035982	161036014	161036819	161036852
1646	"ENSMUSG00000053332.13"	"Gas5"	chr1	+	161036207	161036244	161036819	161037315	161035982	161036014	161037504	161037531
1647	"ENSMUSG00000053332.13"	"Gas5"	chr1	+	161036207	161036244	161036819	161036852	161035982	161036014	161037504	161037547
1648	"ENSMUSG00000053332.13"	"Gas5"	chr1	+	161036819	161036852	161037504	161038037	161036207	161036244	161038224	161038272
1649	"ENSMUSG00000053332.13"	"Gas5"	chr1	+	161037287	161037315	161037994	161038037	161036694	161036852	161038224	161038272
1650	"ENSMUSG00000053332.13"	"Gas5"	chr1	+	161037504	161038037	161038224	161038272	161037287	161037315	161038456	161038533
1651	"ENSMUSG00000025422.10"	"Agap2"	chr10	+	127088208	127088328	127089229	127089358	127087884	127088047	127090141	127090201
1652	"ENSMUSG00000025422.10"	"Agap2"	chr10	+	127089229	127089358	127090141	127090201	127088208	127088328	127090426	127090575
1653	"ENSMUSG00000040521.11"	"Tsfm"	chr10	-	127024935	127025023	127028364	127028487	127022331	127022926	127029553	127029682
1654	"ENSMUSG00000020102.15"	"Slc16a7"	chr10	-	125301956	125302081	125339138	125339233	125294649	125294844	125341780	125341850
1655	"ENSMUSG00000034613.12"	"Ppm1h"	chr10	+	122857061	122857146	122904091	122904155	122811401	122811559	122907506	122907614
1656	"ENSMUSG00000034620.17"	"Rxylt1"	chr10	-	122090459	122090774	122094589	122094692	122088878	122089049	122095938	122096094
1657	"ENSMUSG00000034620.17"	"Rxylt1"	chr10	-	122094589	122094692	122095938	122096094	122090459	122090774	122096899	122097371
1658	"ENSMUSG00000020121.15"	"Srgap1"	chr10	-	121828728	121828762	121829226	121829329	121825633	121825694	121831884	121831912
1659	"ENSMUSG00000021612.15"	"Slc6a18"	chr13	-	73666692	73666783	73666854	73666998	73666310	73666470	73668130	73668287
1660	"ENSMUSG00000021612.15"	"Slc6a18"	chr13	-	73666692	73666783	73666854	73667059	73666310	73666470	73668130	73668287
1661	"ENSMUSG00000027778.15"	"Ift80"	chr3	-	68987883	68987994	68990741	68994582	68985414	68985483	69004431	69004559
1662	"ENSMUSG00000035258.15"	"Abi3bp"	chr16	+	56594461	56594536	56595239	56595314	56592603	56592681	56596233	56596305
1663	"ENSMUSG00000035258.15"	"Abi3bp"	chr16	+	56634458	56634539	56636170	56636245	56633771	56633834	56637067	56637124
1664	"ENSMUSG00000058589.14"	"Anks1b"	chr10	+	90033213	90033294	90049815	90050112	89873508	89873805	90069467	90069543
1665	"ENSMUSG00000058589.14"	"Anks1b"	chr10	+	90042545	90042702	90049815	90050112	90033213	90033294	90069467	90069543
1666	"ENSMUSG00000058589.14"	"Anks1b"	chr10	+	90895098	90895206	90914692	90914767	90680766	90680919	90921295	90921424
1667	"ENSMUSG00000058589.14"	"Anks1b"	chr10	+	90895098	90895206	90914695	90914767	90680766	90680919	90921295	90921424
1668	"ENSMUSG00000058589.14"	"Anks1b"	chr10	+	90897246	90897426	90914692	90914767	90895098	90895206	90921295	90921424
1669	"ENSMUSG00000058589.14"	"Anks1b"	chr10	+	90897246	90897426	90914695	90914767	90895098	90895206	90921295	90921424
1670	"ENSMUSG00000058589.14"	"Anks1b"	chr10	+	90897246	90897426	90921295	90921424	90895098	90895206	90940563	90940575
1671	"ENSMUSG00000058589.14"	"Anks1b"	chr10	+	90897348	90897426	90921295	90921424	90895098	90895206	90940563	90940575
1672	"ENSMUSG00000058589.14"	"Anks1b"	chr10	+	90923530	90923602	90940563	90940575	90921295	90921424	90941425	90941438
1673	"ENSMUSG00000026767.12"	"Mindy3"	chr2	-	12356900	12356977	12364446	12364519	12355276	12355364	12382102	12382183
1674	"ENSMUSG00000026767.12"	"Mindy3"	chr2	-	12356904	12356977	12364446	12364519	12355276	12355364	12382102	12382183
1675	"ENSMUSG00000026767.12"	"Mindy3"	chr2	-	12364446	12364519	12382102	12382183	12356784	12356977	12386608	12386679
1676	"ENSMUSG00000026767.12"	"Mindy3"	chr2	-	12382102	12382183	12386608	12386679	12364446	12364519	12396178	12396258
1677	"ENSMUSG00000026767.12"	"Mindy3"	chr2	-	12382102	12382183	12410000	12410080	12364446	12364519	12419158	12419410
1678	"ENSMUSG00000026767.12"	"Mindy3"	chr2	-	12382102	12382183	12386608	12386679	12364505	12364519	12419158	12419449
1679	"ENSMUSG00000026767.12"	"Mindy3"	chr2	-	12386608	12386679	12400022	12400137	12364446	12364519	12405859	12405920
1680	"ENSMUSG00000026767.12"	"Mindy3"	chr2	-	12400022	12400137	12401024	12401076	12397492	12397566	12403997	12404168
1681	"ENSMUSG00000026767.12"	"Mindy3"	chr2	-	12400022	12400137	12401024	12401076	12397492	12397566	12405859	12405920
1682	"ENSMUSG00000026767.12"	"Mindy3"	chr2	-	12401024	12401076	12403997	12404168	12400022	12400137	12405859	12405920
1683	"ENSMUSG00000026767.12"	"Mindy3"	chr2	-	12405859	12405920	12410000	12410080	12386608	12386679	12419158	12419410
1684	"ENSMUSG00000018761.14"	"Mpdu1"	chr11	-	69657724	69657843	69657935	69658021	69657419	69657530	69658565	69658698
1685	"ENSMUSG00000018761.14"	"Mpdu1"	chr11	-	69657724	69657843	69657935	69658056	69657419	69657530	69658565	69658698
1686	"ENSMUSG00000079179.9"	"Rab10os"	chr12	+	3241521	3241578	3247351	3247438	3238028	3238112	3249866	3250376
1687	"ENSMUSG00000052681.8"	"Rap1b"	chr10	-	117817343	117817460	117818465	117818609	117813870	117815780	117820461	117820602
1688	"ENSMUSG00000020184.15"	"Mdm2"	chr10	-	117701564	117701614	117702201	117702335	117694904	117696439	117705154	117705229
1689	"ENSMUSG00000037287.15"	"Tbcel"	chr9	-	42444406	42444588	42449923	42450063	42442818	42443075	42451612	42451762
1690	"ENSMUSG00000037287.15"	"Tbcel"	chr9	-	42444406	42444588	42451612	42451762	42442818	42443075	42472065	42472258
1691	"ENSMUSG00000043456.17"	"Zfp536"	chr7	-	37649685	37649797	37716572	37716642	37567813	37569991	37772689	37772875
1692	"ENSMUSG00000009090.17"	"Ap1b1"	chr11	+	5039518	5039603	5040093	5040180	5038763	5039254	5040266	5040421
1693	"ENSMUSG00000009090.17"	"Ap1b1"	chr11	+	5040093	5040180	5040266	5040421	5039518	5039603	5041717	5042729
1694	"ENSMUSG00000019906.15"	"Lin7a"	chr10	+	107382503	107382713	107411952	107412171	107380079	107380151	107419988	107421474
1695	"ENSMUSG00000053825.15"	"Ppfia2"	chr10	+	106761982	106762147	106767473	106767548	106743486	106743588	106800736	106800853
1696	"ENSMUSG00000037990.18"	"Sh3rf3"	chr10	+	58983920	58984196	59007041	59007137	58813358	58814126	59049220	59050020
1697	"ENSMUSG00000037990.18"	"Sh3rf3"	chr10	+	59007041	59007137	59049220	59049580	58983920	58984196	59071935	59072036
1698	"ENSMUSG00000042032.13"	"Mat2b"	chr11	-	40680655	40680769	40682463	40682657	40679313	40680194	40684681	40684834
1699	"ENSMUSG00000042032.13"	"Mat2b"	chr11	-	40682463	40682657	40684681	40684834	40680655	40680769	40685226	40685313
1700	"ENSMUSG00000074776.4"	"Gm10754"	chr10	-	97807487	97807575	97922951	97923042	97752505	97752612	97966988	97967090
1701	"ENSMUSG00000022150.16"	"Dab2"	chr15	+	6424634	6424697	6429295	6429949	6424196	6424250	6430953	6431107
1702	"ENSMUSG00000014177.10"	"Tvp23b"	chr11	+	62886188	62886320	62891941	62892070	62885075	62885165	62894121	62895185
1703	"ENSMUSG00000036112.15"	"Metap2"	chr10	-	93862929	93863033	93868866	93868961	93862376	93862492	93870116	93870298
1704	"ENSMUSG00000024163.17"	"Mapk8ip3"	chr17	-	24901604	24901787	24902277	24902443	24901339	24901529	24903003	24903162
1705	"ENSMUSG00000024163.17"	"Mapk8ip3"	chr17	-	24908410	24908428	24909149	24909161	24907328	24907386	24912747	24912866
1706	"ENSMUSG00000059182.7"	"Skap2"	chr6	-	51879770	51879848	51907886	51908021	51874474	51874587	51908368	51908432
1707	"ENSMUSG00000061904.12"	"Slc25a3"	chr10	-	91121921	91122043	91122107	91122331	91119526	91119706	91123557	91123706
1708	"ENSMUSG00000061904.12"	"Slc25a3"	chr10	-	91121921	91122043	91122206	91122331	91119526	91119706	91123557	91123706
1709	"ENSMUSG00000030760.14"	"Acer3"	chr7	-	98230449	98230613	98243948	98244007	98226398	98226500	98251889	98251925
1710	"ENSMUSG00000030760.14"	"Acer3"	chr7	-	98257695	98257777	98259404	98259457	98251889	98251925	98261586	98261639
1711	"ENSMUSG00000030760.14"	"Acer3"	chr7	-	98259404	98259457	98261586	98261639	98257695	98257777	98266136	98266247
1712	"ENSMUSG00000069539.11"	"Scyl2"	chr10	-	89669644	89669802	89678277	89678482	89666716	89666861	89686037	89686268
1713	"ENSMUSG00000035189.17"	"Ano4"	chr10	-	89068099	89068231	89084546	89084591	89035074	89035181	89088192	89088293
1714	"ENSMUSG00000035189.17"	"Ano4"	chr10	-	89068099	89068231	89084546	89084653	89035074	89035181	89088192	89088293
1715	"ENSMUSG00000063434.6"	"Sorcs3"	chr19	+	48653993	48654112	48683566	48683656	48645782	48645847	48693820	48694000
1716	"ENSMUSG00000063434.6"	"Sorcs3"	chr19	+	48683566	48683656	48693820	48694000	48653993	48654112	48704217	48704364
1717	"ENSMUSG00000063434.6"	"Sorcs3"	chr19	+	48693820	48694000	48704217	48704364	48683566	48683656	48705908	48706011
1718	"ENSMUSG00000063434.6"	"Sorcs3"	chr19	+	48713481	48713573	48722889	48722997	48710566	48710643	48759845	48759959
1719	"ENSMUSG00000097080.8"	"1700086O06Rik"	chr18	-	38239572	38239751	38240838	38240953	38239133	38239189	38250177	38250207
1720	"ENSMUSG00000040543.16"	"Pitpnm3"	chr11	-	72074418	72074654	72074958	72075035	72071398	72071588	72112256	72112364
1721	"ENSMUSG00000040543.16"	"Pitpnm3"	chr11	-	72074958	72075035	72112256	72112364	72074418	72074654	72120086	72120182
1722	"ENSMUSG00000040543.16"	"Pitpnm3"	chr11	-	72092527	72092575	72112256	72112364	72074958	72075035	72120086	72120182
1723	"ENSMUSG00000059602.14"	"Syn3"	chr10	-	86064795	86064930	86069025	86069128	86063961	86064049	86073225	86073300
1724	"ENSMUSG00000020032.14"	"Nuak1"	chr10	-	84393991	84394143	84409615	84409736	84392255	84392321	84440114	84440597
1725	"ENSMUSG00000117679.1"	"Apbb3"	chr18	-	36675280	36675396	36675396	36675524	36674949	36675141	36675662	36675746
1726	"ENSMUSG00000117679.1"	"Apbb3"	chr18	-	36678393	36678470	36678549	36678713	36677444	36677505	36678996	36679071
1727	"ENSMUSG00000020246.13"	"Hcfc2"	chr10	+	82709008	82709217	82709963	82710048	82702442	82702603	82711834	82711941
1728	"ENSMUSG00000020246.13"	"Hcfc2"	chr10	+	82734349	82734481	82738278	82738464	82732602	82732676	82738979	82739265
1729	"ENSMUSG00000061576.15"	"Dpp6"	chr5	+	27398913	27399012	27451187	27451282	27382754	27382869	27469410	27469485
1730	"ENSMUSG00000061576.15"	"Dpp6"	chr5	+	27451187	27451282	27469410	27469485	27398913	27399012	27537981	27538034
1731	"ENSMUSG00000061576.15"	"Dpp6"	chr5	+	27557551	27557633	27598801	27598922	27537981	27538034	27631378	27631533
1732	"ENSMUSG00000061576.15"	"Dpp6"	chr5	+	27598801	27598922	27631378	27631533	27557551	27557633	27634508	27634606
1733	"ENSMUSG00000034771.15"	"Tle2"	chr10	+	81580483	81580667	81580894	81580914	81580256	81580331	81581644	81581755
1734	"ENSMUSG00000034771.15"	"Tle2"	chr10	+	81588808	81588959	81589419	81589496	81587873	81588021	81590224	81590352
1735	"ENSMUSG00000054452.10"	"Tle5"	chr10	+	81561218	81561316	81564094	81564158	81559493	81559668	81564672	81564717
1736	"ENSMUSG00000054452.10"	"Tle5"	chr10	+	81564094	81564158	81564672	81564717	81561043	81561316	81564847	81564910
1737	"ENSMUSG00000054452.10"	"Tle5"	chr10	+	81564672	81564717	81564847	81564910	81564094	81564158	81565291	81565366
1738	"ENSMUSG00000055053.18"	"Nfic"	chr10	-	81404823	81405008	81406088	81406214	81403351	81403428	81407554	81407679
1739	"ENSMUSG00000034902.17"	"Pip5k1c"	chr10	+	81315878	81315956	81316691	81316960	81314991	81315118	81317325	81317403
1740	"ENSMUSG00000096764.1"	"Gm21985"	chr2	+	112356459	112356591	112357483	112357591	112354974	112355144	112357767	112357952
1741	"ENSMUSG00000046822.14"	"Slc39a3"	chr10	-	81033611	81033933	81034917	81035005	81028537	81031700	81037203	81037426
1742	"ENSMUSG00000046822.14"	"Slc39a3"	chr10	-	81033611	81033933	81034917	81035009	81028539	81031700	81037203	81037308
1743	"ENSMUSG00000055862.7"	"Izumo4"	chr10	+	80703729	80703756	80703852	80703928	80703208	80703280	80704038	80704086
1744	"ENSMUSG00000055862.7"	"Izumo4"	chr10	+	80703852	80703928	80704038	80704086	80703729	80703756	80704179	80704194
1745	"ENSMUSG00000003345.16"	"Csnk1g2"	chr10	+	80639536	80639663	80639767	80639874	80639160	80639233	80640021	80640154
1746	"ENSMUSG00000003345.16"	"Csnk1g2"	chr10	+	80639579	80639663	80639767	80639874	80639084	80639233	80640021	80640337
1747	"ENSMUSG00000035370.9"	"Gm49322"	chr10	+	80609329	80609458	80609640	80609797	80606020	80608850	80611027	80611129
1748	"ENSMUSG00000113949.1"	"Scamp4"	chr10	+	80609329	80609424	80609640	80609797	80608802	80608850	80611027	80611113
1749	"ENSMUSG00000020167.14"	"Tcf3"	chr10	-	80410397	80410624	80412826	80413062	80409546	80410274	80413204	80413337
1750	"ENSMUSG00000035504.16"	"Reep6"	chr10	+	80333965	80334134	80334712	80334793	80333688	80333827	80335109	80336441
1751	"ENSMUSG00000044770.14"	"Scml4"	chr10	+	42934952	42935147	42946868	42947141	42930403	42930604	42955888	42956034
1752	"ENSMUSG00000035640.18"	"Cbarp"	chr10	-	80136349	80136494	80136689	80136743	80135374	80135546	80136873	80136938
1753	"ENSMUSG00000075706.10"	"Gpx4"	chr10	+	80054699	80054844	80054967	80055119	80054513	80054608	80055922	80055947
1754	"ENSMUSG00000035722.15"	"Abca7"	chr10	+	80008538	80008571	80008662	80008840	80008144	80008432	80008927	80009097
1755	"ENSMUSG00000022623.17"	"Shank3"	chr15	+	89524025	89524219	89525159	89525273	89521102	89521373	89531342	89531418
1756	"ENSMUSG00000022623.17"	"Shank3"	chr15	+	89543099	89543230	89547625	89549882	89538014	89538038	89557734	89560261
1757	"ENSMUSG00000035863.14"	"Palm"	chr10	+	79812342	79812364	79815184	79815241	79809469	79809620	79819040	79820896
1758	"ENSMUSG00000020331.9"	"Hcn2"	chr10	+	79726146	79726308	79728892	79729111	79724387	79724811	79730846	79730993
1759	"ENSMUSG00000020331.9"	"Hcn2"	chr10	+	79728892	79729111	79730846	79730993	79726146	79726308	79733670	79733911
1760	"ENSMUSG00000028053.13"	"Ash1l"	chr3	+	89026411	89026506	89033258	89033332	89023030	89023210	89035216	89035262
1761	"ENSMUSG00000028053.13"	"Ash1l"	chr3	+	89072445	89072612	89074724	89074765	89070473	89070646	89075975	89076277
1762	"ENSMUSG00000029406.15"	"Pitpnm2"	chr5	-	124140523	124140751	124142068	124142190	124136101	124136401	124143432	124143647
1763	"ENSMUSG00000029406.15"	"Pitpnm2"	chr5	-	124142068	124142190	124143432	124143647	124140523	124140751	124152543	124152719
1764	"ENSMUSG00000001120.15"	"Pcbp3"	chr10	-	76770259	76770319	76770960	76771036	76767863	76767916	76781831	76781873
1765	"ENSMUSG00000001120.15"	"Pcbp3"	chr10	-	76785070	76785214	76788390	76788519	76781831	76781873	76789737	76789869
1766	"ENSMUSG00000001120.15"	"Pcbp3"	chr10	-	76785139	76785214	76788390	76788519	76781831	76781873	76789737	76789869
1767	"ENSMUSG00000001120.15"	"Pcbp3"	chr10	-	76825859	76825992	76892556	76892656	76800759	76800914	76961747	76961788
1768	"ENSMUSG00000001120.15"	"Pcbp3"	chr10	-	76847735	76847812	76850221	76850348	76825859	76825992	76892556	76892656
1769	"ENSMUSG00000020230.15"	"Prmt2"	chr10	-	76208411	76208583	76209337	76209474	76207221	76207793	76210397	76210527
1770	"ENSMUSG00000002341.8"	"Ncan"	chr8	-	70114988	70115387	70116588	70116668	70112725	70112900	70120727	70120873
1771	"ENSMUSG00000020196.10"	"Cabin1"	chr10	-	75699912	75700095	75713452	75713631	75694714	75695046	75715598	75715750
1772	"ENSMUSG00000020196.10"	"Cabin1"	chr10	-	75699912	75700095	75713539	75713631	75694794	75695046	75715598	75715644
1773	"ENSMUSG00000052613.16"	"Pcdh15"	chr10	+	74051597	74051663	74170448	74170609	73947027	73947146	74185273	74185429
1774	"ENSMUSG00000052613.16"	"Pcdh15"	chr10	+	74355857	74355990	74379332	74379412	74342502	74342696	74385866	74385960
1775	"ENSMUSG00000056167.8"	"Cnot10"	chr9	-	114614988	114615110	114617791	114617994	114613623	114613800	114622844	114622962
1776	"ENSMUSG00000056167.8"	"Cnot10"	chr9	-	114619222	114619372	114622844	114622962	114617527	114617994	114625819	114625903
1777	"ENSMUSG00000056167.8"	"Cnot10"	chr9	-	114629006	114629157	114631821	114631983	114627392	114627535	114632676	114632771
1778	"ENSMUSG00000069601.14"	"Ank3"	chr10	+	69904447	69904510	69920437	69920491	69904197	69904270	69927694	69927818
1779	"ENSMUSG00000069601.14"	"Ank3"	chr10	+	69982115	69982161	69986082	69988632	69980271	69980394	69994371	69994446
1780	"ENSMUSG00000069601.14"	"Ank3"	chr10	+	69982115	69982197	69986082	69988632	69980271	69980394	69994371	69994446
1781	"ENSMUSG00000069601.14"	"Ank3"	chr10	+	70006799	70006853	70008777	70008864	70004609	70004991	70015567	70015653
1782	"ENSMUSG00000069601.14"	"Ank3"	chr10	+	70006802	70006853	70008777	70008864	70004609	70004991	70015567	70015653
1783	"ENSMUSG00000097451.11"	"Rian"	chr12	+	109607413	109607496	109617210	109617349	109606213	109606343	109620312	109620400
1784	"ENSMUSG00000097451.11"	"Rian"	chr12	+	109637838	109637926	109640266	109640328	109627047	109627153	109642564	109642652
1785	"ENSMUSG00000097451.11"	"Rian"	chr12	+	109640266	109640328	109642564	109642652	109637838	109637926	109643413	109643461
1786	"ENSMUSG00000097451.11"	"Rian"	chr12	+	109646606	109646751	109649172	109649242	109645846	109645926	109650071	109650157
1787	"ENSMUSG00000097451.11"	"Rian"	chr12	+	109652700	109652715	109654285	109654432	109651858	109651938	109656787	109656831
1788	"ENSMUSG00000097451.11"	"Rian"	chr12	+	109652700	109652715	109659722	109659807	109651858	109651938	109660745	109661268
1789	"ENSMUSG00000097451.11"	"Rian"	chr12	+	109655848	109655934	109656787	109656831	109654285	109654432	109658057	109658121
1790	"ENSMUSG00000097451.11"	"Rian"	chr12	+	109655848	109655934	109656787	109656840	109654285	109654432	109658057	109658121
1791	"ENSMUSG00000097451.11"	"Rian"	chr12	+	109656787	109656840	109658057	109658121	109655848	109655934	109659722	109659807
1792	"ENSMUSG00000019947.10"	"Arid5b"	chr10	-	68118250	68118348	68126698	68126751	68101894	68102093	68128788	68128993
