ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
1118	"ENSMUSG00000001034.17"	"Mapk7"	chr11	-	61492903	61494266	61492903	61493185	61493646	61494266
1119	"ENSMUSG00000041638.18"	"Gcn1"	chr5	+	115574578	115575296	115574578	115574642	115575164	115575296
1120	"ENSMUSG00000041638.18"	"Gcn1"	chr5	+	115579786	115580579	115579786	115579895	115580504	115580579
1121	"ENSMUSG00000018599.5"	"Mief2"	chr11	+	60730282	60730792	60730282	60730435	60730629	60730792
1122	"ENSMUSG00000042729.11"	"Wdr74"	chr19	+	8735986	8736297	8735986	8736093	8736175	8736297
1123	"ENSMUSG00000036819.14"	"Jmjd4"	chr11	+	59450674	59453645	59450674	59450840	59453510	59453645
1124	"ENSMUSG00000108265.2"	"Olfr318"	chr11	-	58717196	58721109	58717196	58719711	58720681	58721109
1125	"ENSMUSG00000063549.4"	"Olfr322"	chr11	+	58665549	58669528	58665549	58667623	58667833	58669528
1126	"ENSMUSG00000024177.9"	"Nme4"	chr17	-	26093616	26093960	26093616	26093729	26093858	26093960
1127	"ENSMUSG00000024177.9"	"Nme4"	chr17	-	26093616	26094270	26093616	26093729	26094136	26094270
1128	"ENSMUSG00000049755.14"	"Zfp672"	chr11	-	58319323	58319954	58319323	58319590	58319866	58319954
1129	"ENSMUSG00000002249.21"	"Tead3"	chr17	-	28335484	28336573	28335484	28335496	28336510	28336573
1130	"ENSMUSG00000022756.17"	"Slc7a4"	chr16	-	17573555	17574586	17573555	17573664	17573945	17574586
1131	"ENSMUSG00000022756.17"	"Slc7a4"	chr16	-	17573555	17574586	17573555	17573664	17574473	17574586
1132	"ENSMUSG00000022756.17"	"Slc7a4"	chr16	-	17573945	17574586	17573945	17573997	17574473	17574586
1133	"ENSMUSG00000022756.17"	"Slc7a4"	chr16	-	17574951	17575965	17574951	17575001	17575616	17575965
1134	"ENSMUSG00000046415.11"	"B430212C06Rik"	chr18	-	67323795	67324719	67323795	67323879	67324490	67324719
1135	"ENSMUSG00000060992.9"	"Copz1"	chr15	+	103290674	103291420	103290674	103290756	103291328	103291420
1136	"ENSMUSG00000060992.9"	"Copz1"	chr15	+	103290674	103291420	103290674	103290908	103291328	103291420
1137	"ENSMUSG00000090077.9"	"Lime1"	chr2	+	181382486	181382703	181382486	181382544	181382615	181382703
1138	"ENSMUSG00000018387.12"	"Shroom1"	chr11	+	53465495	53466256	53465495	53466044	53466123	53466256
1139	"ENSMUSG00000020359.13"	"Phykpl"	chr11	+	51592005	51592285	51592005	51592093	51592168	51592285
1140	"ENSMUSG00000020359.13"	"Phykpl"	chr11	+	51593603	51594141	51593603	51593686	51593915	51594141
1141	"ENSMUSG00000020385.16"	"Clk4"	chr11	+	51275411	51275864	51275411	51275578	51275769	51275864
1142	"ENSMUSG00000030897.5"	"Cnga4"	chr7	+	105404888	105405276	105404888	105404990	105405169	105405276
1143	"ENSMUSG00000000031.16"	"H19"	chr7	-	142575530	142576530	142575530	142576114	142576202	142576530
1144	"ENSMUSG00000000031.16"	"H19"	chr7	-	142576202	142576530	142576202	142576330	142576408	142576530
1145	"ENSMUSG00000020377.15"	"Ltc4s"	chr11	-	50237193	50237440	50237193	50237264	50237340	50237440
1146	"ENSMUSG00000059729.2"	"Olfr1385"	chr11	+	49493443	49497496	49493443	49493570	49494761	49497496
1147	"ENSMUSG00000020397.15"	"Med7"	chr11	+	46439805	46439975	46439805	46439824	46439926	46439975
1148	"ENSMUSG00000041231.15"	"Ublcp1"	chr11	-	44454572	44455615	44454572	44454826	44455581	44455615
1149	"ENSMUSG00000006471.18"	"Ndor1"	chr2	-	25249793	25250197	25249793	25250003	25250095	25250197
1150	"ENSMUSG00000010803.13"	"Gabra1"	chr11	-	42182165	42182930	42182165	42182389	42182873	42182930
1151	"ENSMUSG00000002984.17"	"Tomm40"	chr7	-	19703065	19703391	19703065	19703142	19703268	19703391
1152	"ENSMUSG00000011350.15"	"Gm5893"	chr7	+	24822073	24822430	24822073	24822251	24822339	24822430
1153	"ENSMUSG00000011350.15"	"Gm5893"	chr7	+	24838276	24838495	24838276	24838328	24838447	24838495
1154	"ENSMUSG00000069911.11"	"Insyn2b"	chr11	+	34401055	34403305	34401055	34401140	34401479	34403305
1155	"ENSMUSG00000025737.5"	"Wdr24"	chr17	+	25827234	25827532	25827234	25827356	25827427	25827532
1156	"ENSMUSG00000024683.6"	"Mrpl16"	chr19	+	11770801	11773023	11770801	11770867	11772874	11773023
1157	"ENSMUSG00000055692.21"	"Tmem191c"	chr16	+	17276633	17276887	17276633	17276757	17276836	17276887
1158	"ENSMUSG00000055692.21"	"Tmem191c"	chr16	+	17276633	17277039	17276633	17276887	17276961	17277039
1159	"ENSMUSG00000055692.21"	"Tmem191c"	chr16	+	17276961	17277250	17276961	17277039	17277193	17277250
1160	"ENSMUSG00000055692.21"	"Tmem191c"	chr16	+	17277341	17277592	17277341	17277401	17277527	17277592
1161	"ENSMUSG00000055692.21"	"Tmem191c"	chr16	+	17277341	17277891	17277341	17277592	17277668	17277891
1162	"ENSMUSG00000055692.21"	"Tmem191c"	chr16	+	17277668	17277891	17277668	17277741	17277850	17277891
1163	"ENSMUSG00000020463.15"	"Ppp4r3b"	chr11	+	29218455	29220797	29218455	29218685	29220543	29220797
1164	"ENSMUSG00000020464.15"	"Pnpt1"	chr11	+	29153231	29154215	29153231	29153338	29154143	29154215
1165	"ENSMUSG00000031651.5"	"Triml1"	chr8	-	43136275	43136559	43136275	43136373	43136536	43136559
1166	"ENSMUSG00000024299.17"	"Adamts10"	chr17	+	33538067	33538410	33538067	33538173	33538263	33538410
1167	"ENSMUSG00000024299.17"	"Adamts10"	chr17	+	33549479	33550670	33549479	33549609	33550465	33550670
1168	"ENSMUSG00000044966.4"	"Fbxo48"	chr11	+	16953141	16953681	16953141	16953253	16953348	16953681
1169	"ENSMUSG00000023249.15"	"Parp3"	chr9	-	106473432	106473833	106473432	106473519	106473680	106473833
1170	"ENSMUSG00000023249.15"	"Parp3"	chr9	-	106474396	106474868	106474396	106474520	106474679	106474868
1171	"ENSMUSG00000023249.15"	"Parp3"	chr9	-	106474396	106474868	106474396	106474535	106474679	106474868
1172	"ENSMUSG00000020413.11"	"Hus1"	chr11	-	8993136	8996932	8993136	8996346	8996783	8996932
1173	"ENSMUSG00000026987.16"	"Baz2b"	chr2	-	59920294	59922217	59920294	59920538	59922142	59922217
1174	"ENSMUSG00000019907.10"	"Ppp1r12a"	chr10	+	108261244	108262431	108261244	108261416	108262309	108262431
1175	"ENSMUSG00000089736.2"	"Tgfbr3l"	chr8	+	4250466	4250921	4250466	4250625	4250848	4250921
1176	"ENSMUSG00000071866.12"	"Ppia"	chr11	+	6418100	6418314	6418100	6418131	6418225	6418314
1177	"ENSMUSG00000004394.12"	"Tmed4"	chr11	-	6274397	6274870	6274397	6274498	6274673	6274870
1178	"ENSMUSG00000003166.20"	"Dgcr2"	chr16	-	17858359	17859526	17858359	17858570	17859403	17859526
1179	"ENSMUSG00000003166.20"	"Dgcr2"	chr16	-	17858359	17859526	17858359	17858579	17859403	17859526
1180	"ENSMUSG00000041798.15"	"Gck"	chr11	-	5900819	5901814	5900819	5901087	5901662	5901814
1181	"ENSMUSG00000020477.10"	"Mrps24"	chr11	-	5707297	5707555	5707297	5707409	5707486	5707555
1182	"ENSMUSG00000020484.19"	"Xbp1"	chr11	+	5524238	5524384	5524238	5524269	5524295	5524384
1183	"ENSMUSG00000039263.16"	"Npepl1"	chr2	+	174120543	174121124	174120543	174120667	174120947	174121124
1184	"ENSMUSG00000028969.10"	"Cdk5"	chr5	-	24422331	24422558	24422331	24422388	24422497	24422558
1185	"ENSMUSG00000024883.8"	"Rin1"	chr19	+	5051200	5051468	5051200	5051254	5051353	5051468
1186	"ENSMUSG00000023764.18"	"Sfi1"	chr11	-	3133071	3135542	3133071	3133207	3134625	3135542
1187	"ENSMUSG00000023764.18"	"Sfi1"	chr11	-	3133071	3135542	3133071	3133207	3135282	3135542
1188	"ENSMUSG00000023764.18"	"Sfi1"	chr11	-	3134625	3135542	3134625	3134730	3135282	3135542
1189	"ENSMUSG00000022978.11"	"Mis18a"	chr16	-	90719311	90720750	90719311	90719978	90720653	90720750
1190	"ENSMUSG00000022978.11"	"Mis18a"	chr16	-	90726292	90727404	90726292	90726359	90727025	90727404
1191	"ENSMUSG00000040310.12"	"Alx4"	chr2	+	93675295	93681339	93675295	93675424	93677231	93681339
1192	"ENSMUSG00000021476.9"	"Habp4"	chr13	+	64182106	64184758	64182106	64182278	64184572	64184758
1193	"ENSMUSG00000020892.10"	"Aloxe3"	chr11	+	69130004	69132836	69130004	69130130	69132732	69132836
1194	"ENSMUSG00000022577.17"	"Ly6h"	chr15	-	75565582	75566259	75565582	75565699	75566131	75566259
1195	"ENSMUSG00000047090.13"	"Tmem198b"	chr10	-	128801350	128802517	128801350	128801511	128801935	128802517
1196	"ENSMUSG00000047090.13"	"Tmem198b"	chr10	-	128801350	128802517	128801350	128801511	128802404	128802517
1197	"ENSMUSG00000007050.17"	"Lsm2"	chr17	+	34984979	34985139	34984979	34985008	34985108	34985139
1198	"ENSMUSG00000005682.9"	"Pan2"	chr10	+	128313140	128313743	128313140	128313260	128313614	128313743
1199	"ENSMUSG00000005682.9"	"Pan2"	chr10	+	128314182	128314554	128314182	128314316	128314447	128314554
1200	"ENSMUSG00000005682.9"	"Pan2"	chr10	+	128318162	128319038	128318162	128318342	128318944	128319038
1201	"ENSMUSG00000005682.9"	"Pan2"	chr10	+	128318162	128319038	128318162	128318365	128318944	128319038
1202	"ENSMUSG00000040033.16"	"Stat2"	chr10	+	128284946	128285454	128284946	128285083	128285271	128285454
1203	"ENSMUSG00000039994.15"	"Timeless"	chr10	+	128239833	128240291	128239833	128239997	128240137	128240291
1204	"ENSMUSG00000039994.15"	"Timeless"	chr10	+	128239833	128240291	128239833	128240053	128240137	128240291
1205	"ENSMUSG00000040370.13"	"Etfrf1"	chr6	+	145214521	145215271	145214521	145214545	145214764	145215271
1206	"ENSMUSG00000040370.13"	"Etfrf1"	chr6	+	145214521	145215271	145214521	145214784	145215183	145215271
1207	"ENSMUSG00000040054.17"	"Baz2a"	chr10	+	128115024	128116169	128115024	128115085	128116060	128116169
1208	"ENSMUSG00000051051.7"	"Olfr523"	chr7	+	140173234	140174248	140173234	140173504	140174017	140174248
1209	"ENSMUSG00000083282.3"	"Ctsf"	chr19	+	4856069	4856308	4856069	4856154	4856246	4856308
1210	"ENSMUSG00000083282.3"	"Ctsf"	chr19	+	4858591	4859522	4858591	4858672	4859402	4859522
1211	"ENSMUSG00000040289.8"	"Hey1"	chr3	-	8665944	8666355	8665944	8666026	8666271	8666355
1212	"ENSMUSG00000035674.13"	"Ndufa3"	chr7	+	3617616	3618140	3617616	3617691	3617902	3618140
1213	"ENSMUSG00000040354.14"	"Mars1"	chr10	-	127296540	127296944	127296540	127296633	127296872	127296944
1214	"ENSMUSG00000025409.14"	"Mbd6"	chr10	-	127287395	127287690	127287395	127287538	127287626	127287690
1215	"ENSMUSG00000053332.13"	"Gas5"	chr1	+	161035751	161036014	161035751	161035804	161035982	161036014
1216	"ENSMUSG00000053332.13"	"Gas5"	chr1	+	161035982	161036244	161035982	161036014	161036207	161036244
1217	"ENSMUSG00000053332.13"	"Gas5"	chr1	+	161036207	161036579	161036207	161036244	161036548	161036579
1218	"ENSMUSG00000053332.13"	"Gas5"	chr1	+	161035982	161037315	161035982	161036014	161036819	161037315
1219	"ENSMUSG00000053332.13"	"Gas5"	chr1	+	161035982	161037315	161035982	161036244	161036819	161037315
1220	"ENSMUSG00000053332.13"	"Gas5"	chr1	+	161036819	161037164	161036819	161036852	161037123	161037164
1221	"ENSMUSG00000053332.13"	"Gas5"	chr1	+	161036819	161037315	161036819	161036852	161037287	161037315
1222	"ENSMUSG00000053332.13"	"Gas5"	chr1	+	161036819	161037315	161036819	161037164	161037287	161037315
1223	"ENSMUSG00000053332.13"	"Gas5"	chr1	+	161037287	161037547	161037287	161037315	161037504	161037547
1224	"ENSMUSG00000053332.13"	"Gas5"	chr1	+	161037504	161038037	161037504	161037547	161037994	161038037
1225	"ENSMUSG00000053332.13"	"Gas5"	chr1	+	161038224	161038535	161038224	161038272	161038456	161038535
1226	"ENSMUSG00000040441.12"	"Slc26a10"	chr10	-	127173908	127174168	127173908	127174025	127174098	127174168
1227	"ENSMUSG00000040441.12"	"Slc26a10"	chr10	-	127174283	127174901	127174283	127174390	127174805	127174901
1228	"ENSMUSG00000006736.9"	"Tspan31"	chr10	-	127068479	127068988	127068479	127068611	127068907	127068988
1229	"ENSMUSG00000041842.15"	"Fhdc1"	chr3	-	84474139	84474777	84474139	84474405	84474675	84474777
1230	"ENSMUSG00000090307.7"	"1700071M16Rik"	chr17	-	43589772	43591509	43589772	43589877	43591421	43591509
1231	"ENSMUSG00000092622.8"	"Khdc3"	chr9	+	73103215	73104438	73103215	73103889	73104342	73104438
1232	"ENSMUSG00000041491.8"	"Cep78"	chr19	-	15974355	15974952	15974355	15974467	15974887	15974952
1233	"ENSMUSG00000027778.15"	"Ift80"	chr3	-	68990741	68994582	68990741	68990961	68994498	68994582
1234	"ENSMUSG00000027778.15"	"Ift80"	chr3	-	68990741	68994582	68990741	68990963	68994500	68994582
1235	"ENSMUSG00000079179.9"	"Rab10os"	chr12	+	3235525	3237412	3235525	3235929	3237284	3237412
1236	"ENSMUSG00000020184.15"	"Mdm2"	chr10	-	117694904	117696439	117694904	117695068	117696380	117696439
1237	"ENSMUSG00000033166.11"	"Dis3"	chr14	-	99087733	99088908	99087733	99087850	99088761	99088908
1238	"ENSMUSG00000066456.14"	"Hmgn3"	chr9	-	83109947	83111106	83109947	83110429	83110992	83111106
1239	"ENSMUSG00000066456.14"	"Hmgn3"	chr9	-	83109947	83111106	83109947	83110429	83111033	83111106
1240	"ENSMUSG00000066372.6"	"Vmn2r65"	chr7	-	84943503	84947000	84943503	84943722	84946199	84947000
1241	"ENSMUSG00000034664.13"	"Itga2b"	chr11	-	102457459	102457852	102457459	102457559	102457771	102457852
1242	"ENSMUSG00000034664.13"	"Itga2b"	chr11	-	102464939	102465357	102464939	102465151	102465304	102465357
1243	"ENSMUSG00000038644.14"	"Pold1"	chr7	-	44533884	44534487	44533884	44534017	44534384	44534487
1244	"ENSMUSG00000038644.14"	"Pold1"	chr7	-	44535016	44535836	44535016	44535192	44535698	44535836
1245	"ENSMUSG00000019971.10"	"Cep290"	chr10	+	100510486	100510749	100510486	100510587	100510661	100510749
1246	"ENSMUSG00000019971.10"	"Cep290"	chr10	+	100541549	100542524	100541549	100541816	100542416	100542524
1247	"ENSMUSG00000015488.14"	"Cacfd1"	chr2	+	27018887	27021089	27018887	27018979	27020020	27021089
1248	"ENSMUSG00000034525.7"	"Ice1"	chr13	-	70618984	70620769	70618984	70619061	70620657	70620769
1249	"ENSMUSG00000019368.13"	"Sec14l4"	chr11	+	4043286	4043759	4043286	4043370	4043652	4043759
1250	"ENSMUSG00000019368.13"	"Sec14l4"	chr11	+	4043652	4043972	4043652	4043759	4043832	4043972
1251	"ENSMUSG00000036112.15"	"Metap2"	chr10	-	93879539	93880138	93879539	93879573	93880072	93880138
1252	"ENSMUSG00000036112.15"	"Metap2"	chr10	-	93879539	93880138	93879539	93879636	93880072	93880138
1253	"ENSMUSG00000036112.15"	"Metap2"	chr10	-	93879539	93880138	93879539	93879642	93880072	93880138
1254	"ENSMUSG00000036112.15"	"Metap2"	chr10	-	93879539	93880138	93879539	93879672	93880072	93880138
1255	"ENSMUSG00000053470.13"	"Kdm3a"	chr6	-	71620137	71620568	71620137	71620210	71620443	71620568
1256	"ENSMUSG00000062867.13"	"Impdh2"	chr9	+	108561596	108561857	108561596	108561698	108561782	108561857
1257	"ENSMUSG00000008398.16"	"Elk3"	chr10	-	93264879	93265680	93264879	93265010	93265336	93265680
1258	"ENSMUSG00000073430.5"	"Gm10505"	chr17	+	27343300	27344825	27343300	27343582	27343783	27344825
1259	"ENSMUSG00000042055.13"	"Wdr11"	chr7	+	129628993	129629983	129628993	129629056	129629917	129629983
1260	"ENSMUSG00000042055.13"	"Wdr11"	chr7	+	129630619	129631269	129630619	129630797	129631173	129631269
1261	"ENSMUSG00000042055.13"	"Wdr11"	chr7	+	129632709	129633729	129632709	129632855	129633649	129633729
1262	"ENSMUSG00000062181.14"	"Ces3b"	chr8	+	105085256	105085689	105085256	105085395	105085555	105085689
1263	"ENSMUSG00000040136.10"	"Abcc8"	chr7	-	46105808	46106688	46105808	46105942	46106584	46106688
1264	"ENSMUSG00000040136.10"	"Abcc8"	chr7	-	46107237	46108214	46107237	46107316	46108083	46108214
1265	"ENSMUSG00000040136.10"	"Abcc8"	chr7	-	46108314	46109643	46108314	46108435	46109540	46109643
1266	"ENSMUSG00000014873.15"	"Surf2"	chr2	+	26917427	26919055	26917427	26917531	26918864	26919055
1267	"ENSMUSG00000014873.15"	"Surf2"	chr2	+	26917427	26919055	26917427	26917531	26918872	26919055
1268	"ENSMUSG00000014873.15"	"Surf2"	chr2	+	26917427	26919055	26917427	26917531	26918928	26919055
1269	"ENSMUSG00000029199.11"	"Lias"	chr5	+	65392219	65392389	65392219	65392243	65392334	65392389
1270	"ENSMUSG00000040543.16"	"Pitpnm3"	chr11	-	72074418	72075035	72074418	72074654	72074958	72075035
1271	"ENSMUSG00000020256.14"	"Aldh1l2"	chr10	-	83503941	83504196	83503941	83504047	83504125	83504196
1272	"ENSMUSG00000117679.1"	"Apbb3"	chr18	-	36676616	36676992	36676616	36676622	36676864	36676992
1273	"ENSMUSG00000000561.14"	"Wdr77"	chr3	+	105965764	105966425	105965764	105965856	105966356	105966425
1274	"ENSMUSG00000000561.14"	"Wdr77"	chr3	+	105965764	105966425	105965764	105965873	105966356	105966425
1275	"ENSMUSG00000020250.10"	"Txnrd1"	chr10	+	82879205	82879865	82879205	82879348	82879749	82879865
1276	"ENSMUSG00000020250.10"	"Txnrd1"	chr10	+	82881722	82884006	82881722	82881948	82883913	82884006
1277	"ENSMUSG00000034771.15"	"Tle2"	chr10	+	81580256	81580667	81580256	81580298	81580483	81580667
1278	"ENSMUSG00000034771.15"	"Tle2"	chr10	+	81580256	81580667	81580256	81580331	81580483	81580667
1279	"ENSMUSG00000034771.15"	"Tle2"	chr10	+	81582412	81582886	81582412	81582457	81582736	81582886
1280	"ENSMUSG00000034771.15"	"Tle2"	chr10	+	81587091	81587800	81587091	81587341	81587552	81587800
1281	"ENSMUSG00000035842.10"	"Ddx11"	chr17	+	66149030	66149313	66149030	66149099	66149212	66149313
1282	"ENSMUSG00000035842.10"	"Ddx11"	chr17	+	66149030	66150052	66149030	66149313	66149967	66150052
1283	"ENSMUSG00000020232.17"	"Hmg20b"	chr10	-	81346051	81346477	81346051	81346112	81346231	81346477
1284	"ENSMUSG00000004933.17"	"Matk"	chr10	+	81259586	81260973	81259586	81259806	81260907	81260973
1285	"ENSMUSG00000004933.17"	"Matk"	chr10	+	81261630	81262156	81261630	81261715	81261960	81262156
1286	"ENSMUSG00000004933.17"	"Matk"	chr10	+	81261630	81262534	81261630	81262156	81262447	81262534
1287	"ENSMUSG00000034974.13"	"Dapk3"	chr10	+	81189938	81190511	81189938	81190299	81190381	81190511
1288	"ENSMUSG00000027684.16"	"Mecom"	chr3	-	29983960	29985497	29983960	29984266	29985340	29985497
1289	"ENSMUSG00000035206.10"	"Sppl2b"	chr10	+	80866499	80868708	80866499	80866660	80867399	80868708
1290	"ENSMUSG00000036046.14"	"5031439G07Rik"	chr15	-	84950611	84953321	84950611	84950774	84953129	84953321
1291	"ENSMUSG00000035242.15"	"Oaz1"	chr10	+	80828236	80828382	80828236	80828291	80828295	80828382
1292	"ENSMUSG00000035242.15"	"Oaz1"	chr10	+	80828236	80828382	80828236	80828294	80828295	80828382
1293	"ENSMUSG00000055862.7"	"Izumo4"	chr10	+	80703729	80703928	80703729	80703756	80703852	80703928
1294	"ENSMUSG00000055862.7"	"Izumo4"	chr10	+	80703729	80705373	80703729	80703928	80704417	80705373
1295	"ENSMUSG00000074578.14"	"Zfas1"	chr2	+	167063220	167063727	167063220	167063297	167063635	167063727
1296	"ENSMUSG00000074578.14"	"Zfas1"	chr2	+	167065158	167065480	167065158	167065217	167065312	167065480
1297	"ENSMUSG00000074578.14"	"Zfas1"	chr2	+	167065158	167065480	167065158	167065217	167065433	167065480
1298	"ENSMUSG00000074578.14"	"Zfas1"	chr2	+	167065433	167065862	167065433	167065480	167065686	167065862
1299	"ENSMUSG00000003345.16"	"Csnk1g2"	chr10	+	80638009	80638309	80638009	80638079	80638160	80638309
1300	"ENSMUSG00000043822.18"	"Adamtsl5"	chr10	-	80342306	80343020	80342306	80342393	80342908	80343020
1301	"ENSMUSG00000043822.18"	"Adamtsl5"	chr10	-	80344832	80345416	80344832	80344941	80345042	80345416
1302	"ENSMUSG00000020131.14"	"Pcsk4"	chr10	-	80325232	80325849	80325232	80325405	80325772	80325849
1303	"ENSMUSG00000003068.17"	"Stk11"	chr10	+	80126032	80126369	80126032	80126165	80126232	80126369
1304	"ENSMUSG00000007564.15"	"Ppp2r1a"	chr17	+	20958939	20959523	20958939	20959010	20959388	20959523
1305	"ENSMUSG00000004667.18"	"Polr2e"	chr10	-	80036526	80036973	80036526	80036598	80036763	80036973
1306	"ENSMUSG00000004667.18"	"Polr2e"	chr10	-	80036763	80036973	80036763	80036842	80036914	80036973
1307	"ENSMUSG00000035697.14"	"Arhgap45"	chr10	+	80021545	80021859	80021545	80021683	80021794	80021859
1308	"ENSMUSG00000035697.14"	"Arhgap45"	chr10	+	80022076	80022355	80022076	80022187	80022274	80022355
1309	"ENSMUSG00000035773.6"	"Kiss1r"	chr10	+	79916970	79919551	79916970	79918917	79919426	79919551
1310	"ENSMUSG00000035773.6"	"Kiss1r"	chr10	+	79920694	79921247	79920694	79920830	79921014	79921247
1311	"ENSMUSG00000035835.14"	"Plppr3"	chr10	-	79866411	79866725	79866411	79866585	79866667	79866725
1312	"ENSMUSG00000035835.14"	"Plppr3"	chr10	-	79866834	79867307	79866834	79866878	79867171	79867307
1313	"ENSMUSG00000035835.14"	"Plppr3"	chr10	-	79866834	79867307	79866834	79867030	79867171	79867307
1314	"ENSMUSG00000006498.16"	"Ptbp1"	chr10	+	79858751	79859271	79858751	79858824	79858951	79859271
1315	"ENSMUSG00000006498.16"	"Ptbp1"	chr10	+	79858751	79859271	79858751	79858824	79859071	79859271
1316	"ENSMUSG00000006498.16"	"Ptbp1"	chr10	+	79858951	79859271	79858951	79858981	79859071	79859271
1317	"ENSMUSG00000006498.16"	"Ptbp1"	chr10	+	79858951	79859271	79858951	79858981	79859088	79859271
1318	"ENSMUSG00000006498.16"	"Ptbp1"	chr10	+	79859351	79859712	79859351	79859522	79859601	79859712
1319	"ENSMUSG00000020331.9"	"Hcn2"	chr10	+	79734857	79736108	79734857	79735872	79735978	79736108
1320	"ENSMUSG00000020307.15"	"Cdc34"	chr10	+	79685004	79685367	79685004	79685102	79685232	79685367
1321	"ENSMUSG00000094080.3"	"Olfr8"	chr10	+	78955193	78958378	78955193	78955455	78955967	78958378
1322	"ENSMUSG00000000731.15"	"Aire"	chr10	-	78034585	78035833	78034585	78034707	78035656	78035833
